k,Messages,UpperBound,Time,Success
7,581,819,0,1
7,569,819,0,1
7,577,819,0,1
7,546,819,0,1
7,534,819,0,1
7,575,819,0,1
7,559,819,0,1
7,565,819,0,1
7,549,819,0,1
7,555,819,0,1
7,551,819,0,1
7,576,819,0,1
7,555,819,0,1
7,527,819,0,1
7,531,819,0,1
7,542,819,0,1
7,537,819,0,1
7,593,819,0,1
7,553,819,0,1
7,565,819,0,1
7,551,819,0,1
7,579,819,0,1
7,543,819,0,1
7,546,819,0,1
7,535,819,0,1
7,559,819,0,1
7,567,819,0,1
7,523,819,0,1
7,575,819,0,1
7,539,819,0,1
7,565,819,0,1
7,535,819,0,1
7,589,819,0,1
7,545,819,0,1
7,547,819,0,1
7,557,819,0,1
7,585,819,0,1
7,539,819,0,1
7,537,819,0,1
7,569,819,0,1
7,545,819,0,1
7,565,819,0,1
7,545,819,0,1
7,563,819,0,1
7,573,819,1050400,1
7,543,819,0,1
7,559,819,0,1
7,543,819,0,1
7,523,819,0,1
7,535,819,0,1
7,553,819,0,1
7,567,819,0,1
7,541,819,0,1
7,549,819,0,1
7,569,819,0,1
7,545,819,0,1
7,541,819,0,1
7,525,819,0,1
7,545,819,0,1
7,575,819,0,1
7,529,819,0,1
7,525,819,0,1
7,587,819,0,1
7,535,819,0,1
7,539,819,0,1
7,579,819,0,1
7,531,819,0,1
7,559,819,0,1
7,569,819,0,1
7,565,819,0,1
7,517,819,0,1
7,523,819,0,1
7,569,819,0,1
7,577,819,0,1
7,543,819,0,1
7,565,819,0,1
7,535,819,0,1
7,557,819,0,1
7,535,819,350500,1
7,536,819,0,1
7,549,819,0,1
7,585,819,0,1
7,551,819,0,1
7,527,819,0,1
7,549,819,0,1
7,529,819,0,1
7,571,819,0,1
7,567,819,0,1
7,539,819,0,1
7,557,819,0,1
7,557,819,0,1
7,547,819,0,1
7,563,819,0,1
7,523,819,0,1
7,535,819,0,1
7,529,819,0,1
7,559,819,1977400,1
7,609,819,0,1
7,539,819,0,1
7,545,819,0,1
7,535,819,0,1
7,551,819,0,1
7,499,819,0,1
7,517,819,0,1
7,559,819,0,1
7,539,819,0,1
7,541,819,0,1
7,507,819,0,1
7,547,819,0,1
7,551,819,0,1
7,512,819,0,1
7,577,819,0,1
7,571,819,0,1
7,547,819,1048200,1
7,525,819,0,1
7,555,819,0,1
7,557,819,0,1
7,581,819,0,1
7,555,819,0,1
7,541,819,0,1
7,503,819,0,1
7,515,819,0,1
7,565,819,0,1
7,587,819,0,1
7,543,819,0,1
7,525,819,0,1
7,533,819,0,1
7,567,819,0,1
7,552,819,0,1
7,551,819,0,1
7,543,819,0,1
7,547,819,0,1
7,569,819,0,1
7,556,819,0,1
7,553,819,0,1
7,557,819,0,1
7,551,819,0,1
7,577,819,0,1
7,533,819,0,1
7,567,819,0,1
7,551,819,0,1
7,533,819,0,1
7,510,819,0,1
7,555,819,0,1
7,535,819,0,1
7,571,819,0,1
7,541,819,0,1
7,597,819,0,1
7,578,819,0,1
7,560,819,0,1
7,573,819,0,1
7,525,819,0,1
7,555,819,0,1
7,519,819,0,1
7,576,819,0,1
7,601,819,0,1
7,587,819,0,1
7,547,819,0,1
7,536,819,0,1
7,551,819,0,1
7,537,819,0,1
7,579,819,0,1
7,555,819,0,1
7,533,819,0,1
7,579,819,0,1
7,527,819,0,1
7,558,819,0,1
7,553,819,0,1
7,557,819,0,1
7,543,819,0,1
7,539,819,0,1
7,589,819,0,1
7,561,819,335300,1
7,557,819,0,1
7,525,819,345800,1
7,513,819,0,1
7,521,819,0,1
7,521,819,0,1
7,541,819,0,1
7,555,819,0,1
7,535,819,0,1
7,531,819,0,1
7,537,819,1148100,1
7,517,819,0,1
7,567,819,0,1
7,545,819,152500,1
7,559,819,0,1
7,551,819,0,1
7,567,819,0,1
7,567,819,0,1
7,525,819,0,1
7,567,819,0,1
7,561,819,0,1
7,583,819,0,1
7,577,819,0,1
7,577,819,0,1
7,529,819,0,1
7,523,819,0,1
7,579,819,0,1
7,543,819,1173800,1
7,529,819,0,1
7,535,819,0,1
7,547,819,0,1
7,535,819,0,1
7,581,819,0,1
7,527,819,0,1
7,553,819,0,1
7,579,819,0,1
7,567,819,0,1
7,582,819,0,1
7,531,819,0,1
7,560,819,0,1
7,564,819,0,1
7,539,819,0,1
7,541,819,0,1
7,584,819,0,1
7,591,819,0,1
7,543,819,0,1
7,533,819,0,1
7,551,819,0,1
7,567,819,0,1
7,569,819,0,1
7,551,819,0,1
7,569,819,0,1
7,561,819,0,1
7,529,819,0,1
7,535,819,0,1
7,574,819,0,1
7,499,819,0,1
7,533,819,0,1
7,519,819,0,1
7,553,819,0,1
7,519,819,0,1
7,535,819,0,1
7,527,819,0,1
7,571,819,0,1
7,571,819,0,1
7,541,819,0,1
7,553,819,0,1
7,531,819,0,1
7,552,819,0,1
7,569,819,0,1
7,529,819,0,1
7,551,819,0,1
7,554,819,0,1
7,537,819,0,1
7,519,819,0,1
7,585,819,0,1
7,567,819,0,1
7,527,819,0,1
7,514,819,0,1
7,551,819,0,1
7,597,819,0,1
7,537,819,0,1
7,561,819,0,1
7,555,819,0,1
7,555,819,0,1
7,507,819,0,1
7,568,819,0,1
7,555,819,0,1
7,573,819,0,1
7,529,819,0,1
7,579,819,0,1
7,555,819,0,1
7,525,819,0,1
7,541,819,0,1
7,581,819,0,1
7,537,819,0,1
7,537,819,0,1
7,559,819,0,1
7,569,819,0,1
7,551,819,0,1
7,543,819,0,1
7,553,819,0,1
7,577,819,0,1
7,551,819,0,1
7,565,819,0,1
7,543,819,0,1
7,539,819,0,1
7,559,819,0,1
7,557,819,0,1
7,563,819,0,1
7,559,819,0,1
7,531,819,0,1
7,519,819,0,1
7,545,819,0,1
7,549,819,0,1
7,527,819,0,1
7,525,819,0,1
7,565,819,0,1
7,565,819,0,1
7,577,819,0,1
7,515,819,0,1
7,513,819,0,1
7,583,819,0,1
7,553,819,0,1
7,551,819,0,1
7,507,819,0,1
7,551,819,0,1
7,549,819,0,1
7,575,819,0,1
7,568,819,0,1
7,565,819,0,1
7,533,819,0,1
7,545,819,0,1
7,551,819,0,1
7,529,819,0,1
7,531,819,0,1
7,549,819,0,1
7,535,819,0,1
7,565,819,0,1
7,539,819,0,1
7,545,819,0,1
7,575,819,0,1
7,553,819,0,1
7,528,819,0,1
7,533,819,0,1
7,537,819,0,1
7,545,819,0,1
7,551,819,0,1
7,577,819,0,1
7,545,819,0,1
7,551,819,0,1
7,551,819,0,1
7,511,819,0,1
7,583,819,0,1
7,567,819,0,1
7,531,819,0,1
7,575,819,0,1
7,550,819,0,1
7,589,819,0,1
7,555,819,0,1
7,575,819,0,1
7,523,819,0,1
7,567,819,0,1
7,553,819,0,1
7,531,819,0,1
7,561,819,0,1
7,547,819,0,1
7,587,819,0,1
7,537,819,0,1
7,555,819,0,1
7,537,819,0,1
7,549,819,0,1
7,543,819,0,1
7,539,819,0,1
7,546,819,0,1
7,551,819,0,1
7,577,819,0,1
7,574,819,0,1
7,527,819,0,1
7,548,819,0,1
7,560,819,0,1
7,553,819,0,1
7,518,819,0,1
7,541,819,0,1
7,569,819,0,1
7,531,819,0,1
7,563,819,0,1
7,541,819,0,1
7,539,819,0,1
7,545,819,0,1
7,571,819,0,1
7,557,819,0,1
7,537,819,0,1
7,535,819,0,1
7,533,819,0,1
7,553,819,0,1
7,561,819,0,1
7,521,819,0,1
7,545,819,0,1
7,561,819,1141000,1
7,541,819,0,1
7,541,819,0,1
7,585,819,0,1
7,543,819,0,1
7,553,819,0,1
7,577,819,0,1
7,565,819,335800,1
7,535,819,0,1
7,542,819,0,1
7,541,819,0,1
7,581,819,0,1
7,556,819,0,1
7,551,819,0,1
7,543,819,319000,1
7,527,819,0,1
7,545,819,0,1
7,565,819,1061700,1
7,553,819,0,1
7,541,819,0,1
7,581,819,0,1
7,539,819,0,1
7,557,819,0,1
7,543,819,0,1
7,571,819,0,1
7,540,819,0,1
7,528,819,0,1
7,561,819,0,1
7,551,819,0,1
7,562,819,0,1
7,545,819,0,1
7,579,819,0,1
7,531,819,405100,1
7,517,819,0,1
7,547,819,0,1
7,533,819,0,1
7,553,819,0,1
7,533,819,0,1
7,555,819,0,1
7,539,819,0,1
7,561,819,0,1
7,527,819,254100,1
7,583,819,0,1
7,583,819,0,1
7,561,819,0,1
7,523,819,0,1
7,541,819,0,1
7,541,819,0,1
7,553,819,0,1
7,535,819,0,1
7,557,819,0,1
7,537,819,1288300,1
7,561,819,0,1
7,545,819,0,1
7,537,819,0,1
7,529,819,0,1
7,521,819,0,1
7,545,819,0,1
7,549,819,0,1
7,557,819,0,1
7,539,819,0,1
7,541,819,0,1
7,503,819,0,1
7,554,819,0,1
7,561,819,0,1
7,575,819,0,1
7,543,819,0,1
7,547,819,0,1
7,559,819,0,1
7,558,819,0,1
7,549,819,0,1
7,539,819,0,1
7,559,819,0,1
7,577,819,0,1
7,546,819,0,1
7,505,819,0,1
7,553,819,0,1
7,567,819,0,1
7,549,819,0,1
7,535,819,0,1
7,569,819,0,1
7,549,819,0,1
7,563,819,0,1
7,529,819,0,1
7,543,819,0,1
7,553,819,0,1
7,587,819,0,1
7,558,819,0,1
7,583,819,0,1
7,552,819,0,1
7,557,819,0,1
7,569,819,0,1
7,563,819,0,1
7,547,819,0,1
7,549,819,0,1
7,533,819,0,1
7,549,819,0,1
7,545,819,0,1
7,549,819,0,1
7,535,819,0,1
7,517,819,0,1
7,557,819,0,1
7,551,819,0,1
7,541,819,0,1
7,551,819,0,1
7,543,819,0,1
7,531,819,0,1
7,529,819,0,1
7,550,819,0,1
7,515,819,0,1
7,541,819,0,1
7,515,819,0,1
7,524,819,0,1
7,597,819,0,1
7,559,819,0,1
7,561,819,0,1
7,518,819,0,1
7,543,819,0,1
7,559,819,0,1
7,522,819,0,1
7,559,819,0,1
7,521,819,0,1
7,529,819,0,1
7,521,819,0,1
7,545,819,0,1
7,565,819,0,1
7,575,819,0,1
7,555,819,0,1
7,547,819,0,1
7,569,819,0,1
7,554,819,0,1
7,577,819,0,1
7,534,819,0,1
7,551,819,0,1
7,569,819,0,1
7,565,819,0,1
7,557,819,0,1
7,543,819,0,1
7,561,819,0,1
7,537,819,0,1
7,561,819,0,1
7,537,819,0,1
7,507,819,0,1
7,521,819,0,1
7,565,819,0,1
7,517,819,0,1
7,579,819,0,1
7,553,819,0,1
7,541,819,0,1
7,535,819,0,1
7,548,819,0,1
7,555,819,0,1
7,533,819,0,1
7,557,819,0,1
7,547,819,0,1
7,539,819,0,1
7,545,819,0,1
7,555,819,0,1
7,536,819,0,1
7,533,819,0,1
7,555,819,0,1
7,571,819,0,1
7,547,819,0,1
7,561,819,0,1
7,555,819,0,1
7,545,819,0,1
7,561,819,0,1
7,577,819,0,1
7,501,819,0,1
7,549,819,0,1
7,561,819,1710600,1
7,515,819,0,1
7,545,819,0,1
7,545,819,0,1
7,545,819,0,1
7,531,819,0,1
7,559,819,0,1
7,557,819,0,1
7,551,819,0,1
7,569,819,414100,1
7,539,819,0,1
7,534,819,0,1
7,581,819,0,1
7,529,819,0,1
7,532,819,0,1
7,554,819,0,1
7,553,819,0,1
7,549,819,0,1
7,545,819,0,1
7,529,819,0,1
7,531,819,0,1
7,549,819,0,1
7,543,819,0,1
7,557,819,0,1
7,536,819,0,1
7,536,819,0,1
7,531,819,0,1
7,531,819,0,1
7,539,819,0,1
7,567,819,0,1
7,558,819,0,1
7,575,819,0,1
7,545,819,0,1
7,547,819,0,1
7,575,819,0,1
7,515,819,0,1
7,527,819,0,1
7,539,819,0,1
7,559,819,0,1
7,546,819,0,1
7,491,819,0,1
7,559,819,0,1
7,561,819,0,1
7,550,819,0,1
7,531,819,0,1
7,549,819,0,1
7,533,819,0,1
7,567,819,0,1
7,513,819,0,1
7,551,819,0,1
7,581,819,0,1
7,559,819,0,1
7,523,819,0,1
7,535,819,0,1
7,523,819,0,1
7,571,819,0,1
7,527,819,0,1
7,533,819,0,1
7,565,819,0,1
7,527,819,0,1
7,561,819,0,1
7,533,819,0,1
7,535,819,0,1
7,541,819,0,1
7,563,819,0,1
7,541,819,0,1
7,541,819,0,1
7,583,819,0,1
7,551,819,0,1
7,560,819,0,1
7,544,819,0,1
7,544,819,543800,1
7,533,819,0,1
7,503,819,0,1
7,563,819,0,1
7,555,819,0,1
7,534,819,0,1
7,539,819,0,1
7,582,819,0,1
7,549,819,0,1
7,515,819,0,1
7,557,819,0,1
7,549,819,0,1
7,567,819,0,1
7,585,819,0,1
7,513,819,0,1
7,575,819,0,1
7,521,819,0,1
7,545,819,0,1
7,513,819,0,1
7,547,819,0,1
7,545,819,0,1
7,543,819,0,1
7,567,819,0,1
7,535,819,0,1
7,545,819,0,1
7,543,819,0,1
7,541,819,0,1
7,573,819,0,1
7,545,819,0,1
7,571,819,0,1
7,535,819,0,1
7,553,819,0,1
7,527,819,0,1
7,597,819,0,1
7,575,819,0,1
7,591,819,0,1
7,537,819,0,1
7,565,819,0,1
7,545,819,0,1
7,535,819,0,1
7,545,819,0,1
7,543,819,0,1
7,543,819,0,1
7,553,819,0,1
7,545,819,0,1
7,555,819,0,1
7,547,819,0,1
7,573,819,0,1
7,536,819,0,1
7,547,819,0,1
7,599,819,0,1
7,555,819,0,1
7,557,819,0,1
7,539,819,0,1
7,567,819,0,1
7,569,819,0,1
7,583,819,0,1
7,583,819,0,1
7,521,819,0,1
7,565,819,0,1
7,551,819,0,1
7,527,819,0,1
7,557,819,0,1
7,553,819,0,1
7,575,819,0,1
7,561,819,0,1
7,559,819,0,1
7,529,819,0,1
7,531,819,0,1
7,579,819,0,1
7,525,819,0,1
7,545,819,0,1
7,527,819,0,1
7,525,819,0,1
7,537,819,0,1
7,597,819,0,1
7,549,819,0,1
7,543,819,0,1
7,555,819,0,1
7,529,819,0,1
7,573,819,0,1
7,543,819,0,1
7,571,819,0,1
7,535,819,0,1
7,556,819,0,1
7,523,819,0,1
7,561,819,0,1
7,559,819,0,1
7,539,819,0,1
7,531,819,0,1
7,559,819,0,1
7,567,819,0,1
7,575,819,0,1
7,600,819,0,1
7,545,819,0,1
7,541,819,0,1
7,545,819,0,1
7,531,819,0,1
7,549,819,0,1
7,569,819,0,1
7,567,819,0,1
7,516,819,0,1
7,540,819,0,1
7,561,819,0,1
7,524,819,0,1
7,507,819,0,1
7,543,819,0,1
7,543,819,0,1
7,557,819,0,1
7,553,819,0,1
7,589,819,0,1
7,547,819,0,1
7,497,819,0,1
7,523,819,0,1
7,541,819,0,1
7,559,819,0,1
7,577,819,0,1
7,551,819,0,1
7,561,819,0,1
7,559,819,0,1
7,569,819,0,1
7,519,819,0,1
7,541,819,0,1
7,557,819,0,1
7,559,819,0,1
7,541,819,0,1
7,525,819,0,1
7,541,819,0,1
7,559,819,0,1
7,559,819,0,1
7,556,819,0,1
7,585,819,0,1
7,569,819,0,1
7,585,819,0,1
7,513,819,0,1
7,537,819,0,1
7,591,819,0,1
7,537,819,0,1
7,534,819,0,1
7,565,819,0,1
7,559,819,0,1
7,549,819,0,1
7,521,819,0,1
7,561,819,0,1
7,569,819,0,1
7,543,819,0,1
7,531,819,0,1
7,581,819,0,1
7,521,819,0,1
7,513,819,0,1
7,579,819,0,1
7,541,819,0,1
7,569,819,0,1
7,575,819,0,1
7,545,819,0,1
7,573,819,0,1
7,523,819,0,1
7,541,819,0,1
7,573,819,0,1
7,529,819,0,1
7,523,819,0,1
7,562,819,0,1
7,551,819,0,1
7,557,819,0,1
7,539,819,0,1
7,557,819,0,1
7,571,819,0,1
7,545,819,0,1
7,547,819,0,1
7,575,819,0,1
7,543,819,0,1
7,565,819,0,1
7,527,819,0,1
7,551,819,0,1
7,531,819,0,1
7,546,819,0,1
7,525,819,0,1
7,557,819,0,1
7,557,819,0,1
7,515,819,0,1
7,543,819,0,1
7,565,819,0,1
7,605,819,0,1
7,559,819,0,1
7,585,819,0,1
7,556,819,0,1
7,549,819,0,1
7,541,819,0,1
7,547,819,0,1
7,505,819,0,1
7,537,819,0,1
7,535,819,0,1
7,521,819,0,1
7,559,819,0,1
7,563,819,0,1
7,559,819,0,1
7,547,819,0,1
7,531,819,0,1
7,517,819,0,1
7,535,819,0,1
7,537,819,883600,1
7,523,819,0,1
7,515,819,0,1
7,579,819,0,1
7,517,819,0,1
7,555,819,0,1
7,543,819,0,1
7,553,819,0,1
7,549,819,0,1
7,521,819,0,1
7,540,819,0,1
7,563,819,0,1
7,567,819,0,1
7,601,819,0,1
7,545,819,0,1
7,537,819,0,1
7,513,819,0,1
7,537,819,0,1
7,559,819,0,1
7,551,819,0,1
7,555,819,0,1
7,525,819,0,1
7,553,819,0,1
7,531,819,0,1
7,590,819,0,1
7,561,819,0,1
7,567,819,0,1
7,547,819,0,1
7,561,819,0,1
7,573,819,548600,1
7,531,819,0,1
7,549,819,0,1
7,557,819,0,1
7,535,819,0,1
7,551,819,0,1
7,555,819,0,1
7,537,819,0,1
7,589,819,0,1
7,587,819,0,1
7,565,819,0,1
7,559,819,0,1
7,546,819,0,1
7,567,819,0,1
7,579,819,0,1
7,563,819,0,1
7,528,819,0,1
7,567,819,0,1
7,563,819,0,1
7,515,819,0,1
7,549,819,0,1
7,561,819,0,1
7,521,819,0,1
7,555,819,0,1
7,565,819,0,1
7,548,819,0,1
7,538,819,0,1
7,535,819,0,1
7,539,819,0,1
7,561,819,0,1
7,553,819,0,1
7,550,819,0,1
7,593,819,0,1
7,575,819,0,1
7,517,819,0,1
8,1119,1697,521800,1
8,1109,1697,1522100,1
8,1125,1697,0,1
8,1127,1697,0,1
8,1128,1697,0,1
8,1093,1697,0,1
8,1107,1697,0,1
8,1087,1697,0,1
8,1145,1697,0,1
8,1137,1697,0,1
8,1113,1697,0,1
8,1106,1697,0,1
8,1145,1697,0,1
8,1128,1697,0,1
8,1143,1697,0,1
8,1127,1697,0,1
8,1117,1697,0,1
8,1117,1697,0,1
8,1067,1697,429400,1
8,1121,1697,0,1
8,1105,1697,0,1
8,1107,1697,0,1
8,1115,1697,1259400,1
8,1167,1697,553300,1
8,1077,1697,460100,1
8,1171,1697,0,1
8,1137,1697,0,1
8,1109,1697,0,1
8,1119,1697,0,1
8,1193,1697,0,1
8,1105,1697,0,1
8,1129,1697,0,1
8,1107,1697,0,1
8,1111,1697,0,1
8,1183,1697,0,1
8,1144,1697,0,1
8,1127,1697,0,1
8,1129,1697,0,1
8,1083,1697,0,1
8,1151,1697,0,1
8,1137,1697,0,1
8,1081,1697,0,1
8,1115,1697,0,1
8,1147,1697,0,1
8,1109,1697,0,1
8,1116,1697,0,1
8,1161,1697,0,1
8,1125,1697,0,1
8,1099,1697,0,1
8,1157,1697,0,1
8,1145,1697,0,1
8,1077,1697,0,1
8,1045,1697,0,1
8,1113,1697,0,1
8,1103,1697,0,1
8,1144,1697,0,1
8,1095,1697,0,1
8,1039,1697,0,1
8,1137,1697,0,1
8,1111,1697,0,1
8,1139,1697,0,1
8,1101,1697,0,1
8,1143,1697,0,1
8,1115,1697,0,1
8,1084,1697,0,1
8,1133,1697,0,1
8,1059,1697,0,1
8,1091,1697,0,1
8,1137,1697,0,1
8,1089,1697,0,1
8,1109,1697,0,1
8,1116,1697,0,1
8,1071,1697,0,1
8,1107,1697,0,1
8,1091,1697,0,1
8,1167,1697,0,1
8,1185,1697,0,1
8,1105,1697,0,1
8,1157,1697,0,1
8,1147,1697,0,1
8,1107,1697,0,1
8,1107,1697,0,1
8,1093,1697,0,1
8,1105,1697,0,1
8,1135,1697,0,1
8,1099,1697,0,1
8,1107,1697,0,1
8,1143,1697,0,1
8,1109,1697,0,1
8,1142,1697,0,1
8,1145,1697,0,1
8,1093,1697,0,1
8,1157,1697,0,1
8,1151,1697,0,1
8,1181,1697,0,1
8,1133,1697,0,1
8,1141,1697,0,1
8,1123,1697,0,1
8,1143,1697,0,1
8,1075,1697,0,1
8,1075,1697,446400,1
8,1123,1697,0,1
8,1167,1697,0,1
8,1096,1697,0,1
8,1113,1697,0,1
8,1153,1697,0,1
8,1101,1697,0,1
8,1079,1697,0,1
8,1103,1697,0,1
8,1091,1697,0,1
8,1113,1697,0,1
8,1067,1697,0,1
8,1143,1697,0,1
8,1113,1697,0,1
8,1145,1697,589200,1
8,1157,1697,0,1
8,1111,1697,0,1
8,1147,1697,0,1
8,1131,1697,0,1
8,1083,1697,0,1
8,1177,1697,0,1
8,1107,1697,0,1
8,1123,1697,0,1
8,1137,1697,0,1
8,1092,1697,0,1
8,1089,1697,0,1
8,1095,1697,0,1
8,1107,1697,1780700,1
8,1145,1697,0,1
8,1119,1697,0,1
8,1087,1697,0,1
8,1141,1697,0,1
8,1177,1697,0,1
8,1121,1697,0,1
8,1137,1697,0,1
8,1105,1697,0,1
8,1097,1697,0,1
8,1164,1697,0,1
8,1105,1697,0,1
8,1127,1697,0,1
8,1073,1697,0,1
8,1133,1697,0,1
8,1119,1697,0,1
8,1137,1697,0,1
8,1077,1697,0,1
8,1089,1697,0,1
8,1131,1697,0,1
8,1074,1697,0,1
8,1047,1697,0,1
8,1079,1697,0,1
8,1091,1697,0,1
8,1155,1697,0,1
8,1137,1697,0,1
8,1159,1697,0,1
8,1106,1697,0,1
8,1165,1697,0,1
8,1137,1697,0,1
8,1125,1697,0,1
8,1099,1697,0,1
8,1111,1697,0,1
8,1133,1697,0,1
8,1153,1697,1087900,1
8,1151,1697,0,1
8,1153,1697,0,1
8,1063,1697,0,1
8,1135,1697,0,1
8,1121,1697,0,1
8,1119,1697,0,1
8,1127,1697,0,1
8,1169,1697,507400,1
8,1111,1697,0,1
8,1121,1697,488600,1
8,1121,1697,0,1
8,1119,1697,0,1
8,1041,1697,0,1
8,1081,1697,587200,1
8,1168,1697,0,1
8,1115,1697,534000,1
8,1099,1697,0,1
8,1157,1697,361300,1
8,1125,1697,565100,1
8,1163,1697,548300,1
8,1139,1697,0,1
8,1117,1697,608100,1
8,1129,1697,0,1
8,1119,1697,0,1
8,1139,1697,0,1
8,1069,1697,0,1
8,1088,1697,0,1
8,1106,1697,1076900,1
8,1105,1697,0,1
8,1121,1697,558700,1
8,1129,1697,0,1
8,1085,1697,356600,1
8,1141,1697,0,1
8,1131,1697,0,1
8,1109,1697,0,1
8,1091,1697,0,1
8,1151,1697,0,1
8,1103,1697,0,1
8,1103,1697,0,1
8,1167,1697,0,1
8,1103,1697,0,1
8,1099,1697,0,1
8,1101,1697,0,1
8,1104,1697,0,1
8,1191,1697,0,1
8,1067,1697,0,1
8,1101,1697,0,1
8,1123,1697,1238400,1
8,1121,1697,0,1
8,1127,1697,0,1
8,1143,1697,0,1
8,1109,1697,0,1
8,1081,1697,0,1
8,1139,1697,0,1
8,1163,1697,0,1
8,1137,1697,0,1
8,1123,1697,0,1
8,1107,1697,0,1
8,1137,1697,0,1
8,1137,1697,0,1
8,1127,1697,0,1
8,1123,1697,0,1
8,1130,1697,0,1
8,1069,1697,0,1
8,1084,1697,0,1
8,1107,1697,0,1
8,1147,1697,0,1
8,1105,1697,0,1
8,1163,1697,1354000,1
8,1125,1697,0,1
8,1115,1697,0,1
8,1141,1697,0,1
8,1111,1697,0,1
8,1169,1697,0,1
8,1105,1697,0,1
8,1129,1697,0,1
8,1101,1697,0,1
8,1107,1697,0,1
8,1155,1697,0,1
8,1139,1697,0,1
8,1176,1697,0,1
8,1161,1697,0,1
8,1097,1697,0,1
8,1105,1697,0,1
8,1155,1697,0,1
8,1131,1697,0,1
8,1029,1697,0,1
8,1151,1697,0,1
8,1099,1697,0,1
8,1123,1697,0,1
8,1097,1697,0,1
8,1067,1697,0,1
8,1137,1697,0,1
8,1119,1697,0,1
8,1115,1697,0,1
8,1157,1697,0,1
8,1143,1697,0,1
8,1145,1697,0,1
8,1081,1697,0,1
8,1111,1697,0,1
8,1137,1697,0,1
8,1133,1697,0,1
8,1131,1697,0,1
8,1117,1697,0,1
8,1123,1697,0,1
8,1149,1697,0,1
8,1100,1697,0,1
8,1157,1697,0,1
8,1107,1697,0,1
8,1113,1697,0,1
8,1171,1697,0,1
8,1113,1697,0,1
8,1129,1697,0,1
8,1099,1697,0,1
8,1175,1697,0,1
8,1141,1697,0,1
8,1111,1697,0,1
8,1152,1697,0,1
8,1131,1697,0,1
8,1125,1697,0,1
8,1117,1697,0,1
8,1131,1697,309400,1
8,1125,1697,0,1
8,1137,1697,758200,1
8,1151,1697,0,1
8,1075,1697,0,1
8,1110,1697,0,1
8,1095,1697,0,1
8,1103,1697,0,1
8,1151,1697,0,1
8,1075,1697,1065400,1
8,1121,1697,0,1
8,1133,1697,0,1
8,1141,1697,0,1
8,1153,1697,0,1
8,1099,1697,0,1
8,1159,1697,0,1
8,1120,1697,1695900,1
8,1087,1697,0,1
8,1097,1697,0,1
8,1113,1697,0,1
8,1108,1697,0,1
8,1076,1697,0,1
8,1097,1697,0,1
8,1089,1697,0,1
8,1135,1697,0,1
8,1131,1697,0,1
8,1103,1697,0,1
8,1141,1697,0,1
8,1111,1697,0,1
8,1107,1697,344300,1
8,1093,1697,0,1
8,1131,1697,0,1
8,1127,1697,0,1
8,1117,1697,0,1
8,1125,1697,0,1
8,1111,1697,0,1
8,1099,1697,0,1
8,1115,1697,0,1
8,1131,1697,0,1
8,1131,1697,0,1
8,1145,1697,0,1
8,1171,1697,0,1
8,1165,1697,0,1
8,1077,1697,0,1
8,1121,1697,0,1
8,1123,1697,0,1
8,1143,1697,0,1
8,1139,1697,0,1
8,1165,1697,0,1
8,1151,1697,0,1
8,1091,1697,0,1
8,1109,1697,0,1
8,1121,1697,0,1
8,1102,1697,0,1
8,1097,1697,0,1
8,1073,1697,0,1
8,1141,1697,0,1
8,1172,1697,0,1
8,1147,1697,0,1
8,1111,1697,0,1
8,1102,1697,0,1
8,1119,1697,0,1
8,1155,1697,0,1
8,1133,1697,0,1
8,1097,1697,1554500,1
8,1103,1697,0,1
8,1109,1697,0,1
8,1147,1697,0,1
8,1099,1697,0,1
8,1101,1697,0,1
8,1137,1697,0,1
8,1137,1697,0,1
8,1091,1697,0,1
8,1093,1697,0,1
8,1121,1697,0,1
8,1109,1697,0,1
8,1128,1697,0,1
8,1089,1697,0,1
8,1123,1697,0,1
8,1120,1697,516000,1
8,1121,1697,0,1
8,1121,1697,0,1
8,1095,1697,0,1
8,1109,1697,0,1
8,1147,1697,0,1
8,1131,1697,1596800,1
8,1147,1697,0,1
8,1127,1697,0,1
8,1153,1697,385600,1
8,1093,1697,0,1
8,1083,1697,0,1
8,1163,1697,476800,1
8,1095,1697,0,1
8,1123,1697,0,1
8,1097,1697,0,1
8,1081,1697,0,1
8,1123,1697,0,1
8,1059,1697,0,1
8,1151,1697,0,1
8,1063,1697,0,1
8,1123,1697,0,1
8,1161,1697,0,1
8,1141,1697,0,1
8,1145,1697,0,1
8,1107,1697,0,1
8,1141,1697,0,1
8,1137,1697,0,1
8,1135,1697,0,1
8,1141,1697,0,1
8,1153,1697,0,1
8,1087,1697,0,1
8,1117,1697,0,1
8,1079,1697,0,1
8,1131,1697,0,1
8,1187,1697,0,1
8,1059,1697,0,1
8,1177,1697,0,1
8,1105,1697,0,1
8,1117,1697,0,1
8,1089,1697,0,1
8,1189,1697,0,1
8,1137,1697,352000,1
8,1110,1697,0,1
8,1150,1697,0,1
8,1086,1697,0,1
8,1121,1697,0,1
8,1121,1697,0,1
8,1126,1697,0,1
8,1165,1697,0,1
8,1115,1697,0,1
8,1123,1697,0,1
8,1179,1697,0,1
8,1081,1697,1139400,1
8,1097,1697,0,1
8,1125,1697,471200,1
8,1125,1697,0,1
8,1159,1697,567100,1
8,1145,1697,0,1
8,1139,1697,583800,1
8,1121,1697,521500,1
8,1110,1697,600600,1
8,1155,1697,0,1
8,1116,1697,0,1
8,1097,1697,0,1
8,1141,1697,0,1
